month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
1-2023,26.91116110682209,18.216518279960113,3.3660861684951193,4030654.0,943.5021884244629,12.296222151285678
12-2022,26.3292,16.628,4.2792,29.0,732.52,13.708947835116668
10-2022,39.800000000000004,37.25,1.25,4.0,412.25,20.996369112814897
2-2023,31.381,22.02,3.8810000000000002,16.0,880.6,15.91276096000343
