month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
1-2021,21.3575,14.75,2.355,18.0,937.25,16.040580402202842
2-2021,16.473997343093416,10.96876871452136,1.9963425431443667,1775460.0,854.5925365728162,12.276559352909
3-2021,8.945,5.0,1.395,2.0,231.5,11.880068207654414
