month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
9-2023,29.685696158150762,20.41864370494852,3.7032270474942943,3619790,1129.6384226379992,10.790658975650658
8-2023,34.333333333333336,24.105555555555558,3.5677777777777777,34,1133.7222222222222,14.495984108792802
10-2023,25.08375,17.787499999999998,2.2962499999999997,26,870.375,13.058206448646906
