PULocationID,avg_tip_amount,avg_time_diff,OBJECTID,Shape_Leng,Shape_Area,zone,LocationID,borough,geometry
26,3.03,1132.0,26,0.12354780707,0.000534039927626,Borough Park,26,Brooklyn,"POLYGON ((988880.135060072 172984.7996842116, 988969.5345388502 172928.82525026798, 989122.0604797155 173006.68619473279, 989233.4248913825 173068.26403601468, 989458.4180336893 173191.21006380022, 989683.6897856742 173315.24502938986, 989779.9461193234 172642.89104650915, 989798.6665385216 172522.3529354334, 989825.6580324471 172332.00583042204, 989835.7268030345 172270.74580658972, 989890.3656631112 171886.9740652591, 989924.4571094066 171651.7939377427, 989946.2745689601 171510.47839918733, 989971.1500755697 171328.61182184517, 989999.0961103737 171139.90831653774, 990047.4819163531 170785.13527692854, 990350.082852751 170826.12942896783, 990664.5278666466 170870.71617616713, 990734.612851724 170389.44393210113, 990758.5039191693 170225.38953490555, 990791.09894301 170001.56094008684, 990897.8999060988 169268.12091718614, 990588.2515721768 169075.21754316986, 990634.5868702978 168756.3861847818, 990675.9778083265 168471.16022609174, 990718.684309274 168203.74955768883, 990751.5943913907 167919.08148869872, 990769.1470342726 167817.54980781674, 990787.1949397177 167713.27161721885, 990847.0239390135 167337.33731935918, 990561.9623101205 167292.23926468194, 990580.033511132 167018.70975542068, 990604.2161666751 166962.71214847267, 990650.3183486909 166636.46618109941, 990680.6792173088 166428.18581077456, 990703.6419112384 166257.78546482325, 990755.4463030547 165886.76592062414, 990648.6396281868 165753.7963231355, 990620.1051262319 165718.2724699229, 991080.9344529659 165440.58591207862, 990684.006107077 164677.51013481617, 990490.1318070441 164313.4032829553, 990399.3643026203 164171.68092387915, 991015.9804410636 163682.84051430225, 991087.1252723187 163613.39469709992, 991067.8176307529 163744.3164599836, 991057.191168353 163816.38996206224, 991345.2711140364 163856.44544932246, 991646.3430639952 163900.2805315107, 991773.078733474 163030.03629788756, 991470.487319544 162985.10550241172, 991143.1979749948 163237.9592718184, 991198.5915149897 162853.21893148124, 991220.7666644156 162677.71408247948, 991253.1355494112 162478.11165989935, 991133.247230649 162567.9869210571, 990522.3429037184 163053.41559185088, 989903.0823221356 163543.8049095422, 989791.7078921944 163632.08575339615, 989558.5063634813 163816.93110737205, 989283.8710579425 164034.6275856644, 988673.078520596 164518.5570796132, 988060.2022363394 165001.50558157265, 988221.6488709003 165207.3382768482, 987622.6670871079 165682.1538311541, 987000.046861887 166175.3446625769, 986318.1618502587 166716.41670829058, 985920.5577542335 167032.30497422814, 985825.33804968 167105.71369870007, 985667.7102809846 167149.017325148, 985711.5521274954 167204.74257609248, 985735.1807144582 167234.77836163342, 985616.2537005395 167274.6862794608, 985141.471427992 167646.0274374783, 985116.6846860796 167538.45255200565, 985078.2303579152 167367.52083189785, 985015.966446504 167085.92058302462, 984772.9386774749 167277.92152893543, 984162.9233364165 167762.06093899906, 983552.0160087049 168246.48935610056, 983631.5761280358 168347.39112097025, 983714.246696189 168449.98246330023, 983400.1986938566 168698.61087551713, 983226.8789093494 168835.825185135, 983101.6133160889 168934.99505464733, 982490.5972816348 169419.4623363912, 982300.6667712033 169571.17121315002, 982360.6926754862 169622.3165036142, 982412.7749128491 169667.87777596712, 982499.6559300423 169743.88087402284, 982705.410012424 169925.69809125364, 982208.2061350942 170319.37210528553, 982376.1818738729 170531.09080852568, 982468.7207802832 170647.69142337143, 982537.7199515998 170734.6334552914, 982699.5832016915 170939.6395752281, 982861.3120883703 171143.2907678038, 983023.1259829998 171347.2144677937, 983109.0147901922 171455.77062897384, 983184.8183949292 171551.5742689222, 983347.242697075 171754.98277971148, 983508.3843347132 171960.00165979564, 983592.3995423913 172065.89746764302, 983669.7455198914 172163.3806860298, 983831.5624961704 172367.29416273534, 983993.1697260886 172571.65758226812, 984066.6145703346 172663.9799681306, 984155.3020924628 172775.46612340212, 984317.4639307708 172980.15743027627, 984478.7757759541 173183.5593765527, 985089.9164079726 172698.53054319322, 985496.0214130133 172376.3231947869, 985694.4297357798 172550.78129303455, 985823.238661319 172664.38685795665, 985893.8156381845 172726.3686785996, 986092.0631520301 172900.31159244478, 986291.3048751205 173075.38344420493, 986490.1167534441 173249.0444021821, 986688.6239680648 173424.3001679927, 986887.4289678633 173598.66973114014, 987086.5099378228 173773.7317263931, 987286.3487038165 173946.5759744346, 987483.0447194278 174107.99943068624, 987719.0842063874 173919.7716602385, 987932.4071408063 173748.0165269673, 988163.9849618077 173563.5581072271, 988386.3763289452 173383.42089527845, 988527.3765384108 173270.12057991326, 988606.2773419768 173205.48800309002, 988880.135060072 172984.7996842116))"
65,3.01,992.6,65,0.0446070683658,8.1803882541e-05,Downtown Brooklyn/MetroTech,65,Brooklyn,"POLYGON ((987819.9802388698 194536.76124230027, 987838.6312455386 194535.63493281603, 987875.9541588575 194536.43544344604, 987911.7832333595 194536.3169464916, 987910.5995742977 194453.24994538724, 987910.4618118256 194375.6746467203, 987907.5581378043 194331.465708822, 987905.9147017747 194281.6889102161, 987892.5288819373 194021.47933156788, 987869.2775153667 193844.61273378134, 987863.3489066511 193760.42983555794, 988087.6955388188 193751.3159276098, 988176.360168755 193743.7141507417, 988211.8193255216 193740.6762984544, 988250.4086959064 193739.87891209126, 988304.237206012 193737.52989543974, 988420.214566797 193739.15039497614, 988687.8127300292 193727.90687136352, 988922.595639348 193716.17795288563, 988949.6164647341 193714.82676655054, 988947.818477124 193685.00348508358, 988931.2441293448 193410.28334259987, 989165.3904914856 193397.30736267567, 989184.5737129897 193396.24449504912, 989210.7774752676 193394.7910567522, 989235.970977813 193393.78046409786, 989654.61494115 193375.54240436852, 989682.3184679747 193052.41336011887, 989684.2411838174 193031.55992896855, 989686.209491685 193010.20519082248, 989688.538724944 192988.13535484672, 989693.1518993229 192944.4671163559, 989696.9869635701 192913.30577473342, 989709.9398225546 192814.38519082963, 989722.8925095648 192715.46461720765, 989728.6929749846 192650.6356688887, 989735.0282377601 192588.91020308435, 989752.8597554713 192415.13452076912, 989758.5714640021 192374.2941135317, 989769.792009756 192333.85134986043, 989786.4390851259 192294.9148733467, 989808.1417136043 192258.54990948737, 989834.2569037974 192225.6922864765, 989863.9290113747 192197.05736364424, 989902.4589506686 192162.12928788364, 989902.4919568598 192162.09978486598, 989902.518030405 192162.0702802539, 989937.3343503177 192122.62808284163, 989937.3706865758 192122.58874376118, 989937.4031420946 192122.54284586012, 989967.7935909629 192079.14085279405, 989993.1148914546 192032.5990010798, 989993.141523838 192032.55273754895, 989993.1609460711 192032.50720097125, 990012.9575122297 191983.786832273, 990012.9838712662 191983.72417387366, 990013.0032983422 191983.65859915316, 990027.1046282351 191933.62931393087, 989764.8216536343 191946.52317893505, 989523.4670319855 191958.3962725699, 989388.0920819789 191965.0410478115, 989366.9979098439 191966.0767557174, 989309.9833338708 191968.1032357365, 989167.5211238414 191975.8673492968, 989144.5107575357 191976.9964952469, 989122.590222165 191978.07232517004, 989099.7650745362 191979.33598822355, 989091.8765648156 191756.46754054725, 989308.4445183873 191739.2267921865, 989299.8159940988 191400.48718771338, 989300.1737118661 191261.84244932234, 989224.4680933505 191140.5863995999, 989205.160659954 191109.66765148938, 989380.1367261112 190658.27007941902, 989387.2139660269 190637.42793238163, 989359.8915314227 190638.96656166017, 989029.0424483567 190657.58858513832, 988927.1330975145 190663.32369585335, 988824.4725451767 190664.553432405, 988764.7777226865 190664.9113303721, 988667.6423462033 190714.57341355085, 988567.2912797779 190768.87431916595, 988380.926694259 190866.8366585672, 988308.872794196 190905.24959638715, 988040.5633500516 191045.0711812824, 988003.6734552532 191064.41170482337, 987758.6414741576 191193.3684309721, 987520.3707695305 191320.59251400828, 987318.8750322908 191422.46222515404, 987292.283106178 191436.01921966672, 987271.2145359665 191446.7471833825, 987169.4428669214 191498.53509059548, 986838.3575799167 191571.97660051286, 986753.6074207574 191590.77549433708, 986787.2785574645 191681.6613215357, 986820.9497194886 191772.5468339771, 986860.0410991162 191897.76301154494, 986897.48683393 192017.7061379552, 986899.7353966385 192056.93264228106, 986838.3345597088 192326.73859223723, 986798.9449446052 192493.71027992666, 986702.5804180652 192919.72618862987, 986693.5890688747 192952.85704885423, 986688.4825795144 192978.49914380908, 986666.8651061952 193062.4428897351, 986643.5614840388 193217.4784898013, 986628.3450990766 193497.0052525252, 986625.3954657614 193679.48529797792, 986626.7728536725 193729.48603577912, 986629.6769836098 193779.42134477198, 986634.1053551435 193829.2445909828, 986640.0532497764 193878.90914058685, 986647.5153943598 193928.36908867955, 986656.4848523587 193977.5778017342, 986666.9533008635 194026.48973931372, 986678.9110308737 194075.05899688601, 986737.3309043497 194249.78578561544, 986789.4438388497 194407.9419837892, 986794.6699732542 194434.71967485547, 986796.0677906424 194473.8994794339, 986791.2121452093 194513.05312648416, 986780.2901058942 194550.70728963614, 986764.3486537337 194584.62437185645, 986781.536963135 194585.8874669522, 986916.2808685899 194578.2170766294, 986952.1007664055 194577.73793384433, 986985.9625220448 194574.87044158578, 987029.1283361018 194574.47676551342, 987097.7109090835 194573.30428108573, 987350.390778631 194564.9100945443, 987392.375687331 194562.39359939098, 987648.6447140723 194547.11131823063, 987804.8911808729 194537.67240391672, 987819.9802388698 194536.76124230027))"
191,2.04,348.0,191,0.130932637664,0.000688460603185,Queens Village,191,Queens,"POLYGON ((1059042.8238272667 203149.37747831643, 1059115.8683878332 202899.6336299181, 1059542.6126823276 203025.5028512627, 1059592.5930986106 202854.88972845674, 1059599.1514578164 202832.50467830896, 1059506.7698839307 202798.2037745118, 1059416.021821469 202758.88955146074, 1059327.3148290515 202714.686670959, 1059241.04195863 202665.7661602944, 1059186.8957612514 202631.10757815838, 1059157.5675611198 202612.33451993763, 1059077.2430457622 202554.64461904764, 1059000.379594341 202492.9748315215, 1059007.371277824 202470.12359823287, 1059186.934358567 201882.9104153067, 1059186.9016777873 201883.13993684947, 1059187.098420307 201882.45441746712, 1059187.1838836372 201882.15244194865, 1059187.3018672615 201881.73554757237, 1059187.4625533074 201881.16144040227, 1059187.711983353 201880.28533238173, 1059189.9332002103 201872.45097269118, 1059191.0387920886 201868.54667644203, 1059191.8753644675 201865.59735566378, 1059192.0065248609 201865.13460999727, 1059193.798068747 201858.80927473307, 1059238.3286394328 201701.66407465935, 1059322.5116178542 201404.5846746415, 1059417.7967480123 200955.22198221087, 1059493.2068317086 200599.60264208913, 1059497.865594253 200577.63077874482, 1059506.4712332785 200537.04706314206, 1059512.337522015 200508.3066908568, 1059831.4278173745 198944.70447550714, 1059833.7802716494 198936.62699340284, 1059881.936211437 198683.08404117823, 1059939.4100506455 198349.42346397042, 1059943.2878183573 198326.91698603332, 1059945.0989414752 198307.32377025485, 1059963.9047695696 198065.51000972092, 1059965.3580061495 198058.86286222935, 1059923.7373614013 197883.91913221776, 1059949.6857364923 197173.67442132533, 1059970.0758414567 196536.55286762118, 1059988.218895778 196028.55865828693, 1060005.7352767438 195538.07396312058, 1059905.4762989432 195533.01814724505, 1059872.9502753615 195531.17789690197, 1059843.3176106364 195529.4978928566, 1059731.1951621175 195523.13661694527, 1059009.720510602 195549.28475868702, 1058470.3316423 195569.91772307456, 1058431.0927811265 195571.38086652756, 1058191.9494518638 195580.2951311022, 1057929.6733850688 195590.07170143723, 1057928.9448518902 195570.65244056284, 1057919.545116976 195319.92156037688, 1057380.0878865868 195339.7311052531, 1056840.3512316197 195359.37363612652, 1056140.0246868283 195387.41465990245, 1056124.64098081 195388.03148508072, 1056195.890679419 195646.10860733688, 1056199.6307623237 195662.85707566142, 1056186.4056946486 195666.3974584043, 1056147.0158830136 195674.56317159534, 1056091.8555330187 195680.0587438494, 1056036.1108963639 195679.6815122962, 1055980.7203227729 195673.39198994637, 1055926.6130040586 195661.34156395495, 1055874.6543399394 195643.87816420197, 1055542.749015838 195530.26601862907, 1055422.719469428 195487.9626802355, 1055269.1273259372 195433.33663371205, 1055193.618880108 195407.98292142153, 1054947.1989551038 195325.72192403674, 1054702.1272507906 195240.84051546454, 1054955.9029061198 194503.78477153182, 1054710.3884089142 194418.620775342, 1054464.4308728725 194334.28392651677, 1054216.4523413032 194248.92982020974, 1054199.9727882743 194243.2574454397, 1054287.059080407 193990.62282417715, 1054369.3621313125 193750.0399147719, 1054454.7194880098 193505.24352951348, 1054545.7202131748 193241.1560640931, 1054632.977096349 192994.4111996293, 1054614.3681861758 192987.51478399336, 1054282.259333104 192865.33331125975, 1054199.897273779 192835.2645650208, 1054046.1771140844 192779.70018681884, 1053953.8444735855 192745.7406282872, 1053772.7689851522 193273.25251705945, 1053517.7398553044 194007.74594181776, 1053763.5859410465 194092.32861733437, 1053675.3247823715 194342.54186183214, 1053594.2949190885 194579.07031099498, 1053507.7694135308 194828.8891169876, 1053421.1227117628 195079.63002561033, 1053338.038731277 195319.76405091584, 1053251.9924022555 195570.4300661683, 1053167.671945691 195811.00677105784, 1053081.5956880301 196059.17511847615, 1052996.113632843 196307.36077180505, 1053419.6757169962 196453.7840900272, 1053433.7767466158 196458.67277760804, 1053348.845835492 196706.87082394958, 1053226.359108597 197065.29556457698, 1053174.3843116462 197226.23356112838, 1053050.0634953827 197617.24641554058, 1052877.4786821753 198160.93951895833, 1052674.8807593882 198793.79933452606, 1052565.4880325943 199134.91430979967, 1052556.6754760593 199163.60797426105, 1052528.2144806832 199255.89114911854, 1052443.998681277 199441.56028670073, 1052433.5328962803 199457.0652796775, 1052425.8621091247 199466.9375383854, 1052251.673081383 199759.8667035997, 1051920.725646451 200337.7165660411, 1051539.6600592136 201007.01312346756, 1051552.517629847 201014.34887734056, 1051781.7197277844 201145.08382475376, 1052007.7231749147 201273.6460687071, 1052233.6742933542 201401.7300926894, 1052460.1963028312 201531.88068392873, 1052680.9077109694 201657.51715897024, 1052901.9636390805 201784.61650539935, 1052862.724741906 201865.1213748008, 1052817.9577850103 201943.04762113094, 1052767.934932068 202017.8346067071, 1052713.0074966997 202088.96272353828, 1052653.584834516 202155.9675411731, 1052346.5185539871 202528.5948688835, 1052264.0515511036 202627.51820480824, 1052185.0914811343 202722.2359458357, 1052031.9619093835 202908.0688495636, 1051945.8600000888 203012.55704565346, 1052149.2717060745 203186.2211317271, 1052167.6342966408 203202.42188417912, 1052134.8522311598 203322.7103457302, 1052090.6921583563 203429.3607058972, 1052024.8689860702 203551.84029679, 1051973.2121260464 203624.33055056632, 1051932.11792776 203664.598926574, 1051871.7949867398 203723.71027365327, 1051683.111024037 203936.81361748278, 1051686.4311916232 203954.90757112205, 1051703.3572732806 203961.40327318013, 1051726.6279821098 203970.3368792981, 1051844.6921580285 204028.77849461138, 1052080.0361492336 204133.33553370833, 1052316.298859641 204253.0267096758, 1052415.232491985 204311.19597417116, 1052486.5133798718 204353.10717520118, 1052535.212530464 204381.7407246828, 1052718.046584785 204495.88074970245, 1052821.9342072904 204570.2667926848, 1052925.818707034 204644.65036055446, 1053030.020968765 204722.97006872296, 1053244.269365847 204902.53667970002, 1053315.2798944265 204967.3496902138, 1053405.8734576553 205050.03965100646, 1053591.876850307 205242.0109654963, 1053768.123114735 205443.74285574257, 1054109.9860704392 205846.26511649787, 1054230.7767070085 205988.64995741844, 1054276.5343023092 206042.5902105868, 1054355.5168067217 206135.690966025, 1054444.9887268394 206239.2371288985, 1054447.396752581 206198.15390570462, 1054451.616034925 206141.9929062128, 1054458.6663667262 206048.1837488711, 1054463.5648320913 205998.0198149532, 1054473.7714458108 205948.09238649905, 1054481.5141698718 205923.66987489164, 1054489.2535941303 205899.2437131256, 1054509.7919110209 205852.29838368297, 1054535.0114590079 205808.01386624575, 1054564.3782039434 205767.05280713737, 1054769.7353801578 205569.71373602748, 1054804.4402466565 205562.89953237772, 1054955.2205584943 205514.22175967693, 1055153.05159989 205456.3808722794, 1055170.741750434 205451.02620856464, 1055206.178097412 205440.304332003, 1055242.631430477 205429.27470509708, 1055246.2698254883 205428.17558702826, 1055267.017816335 205421.8961508721, 1055639.4416811168 205310.65259432793, 1055670.9474685192 205301.54840548337, 1055755.4321913272 205277.13248950243, 1056086.6653449386 205181.4105733335, 1056198.8762090653 205148.59913735092, 1056399.7419445515 205089.86218890548, 1056574.9353378862 205038.63253857195, 1056754.5051107705 204983.38296367228, 1056821.1681930125 204964.11510835588, 1057100.3541303724 204882.58251830935, 1057330.6523530036 204815.38159939647, 1057571.9738357514 204743.22916394472, 1057701.727425754 204705.94243873656, 1057834.6143143177 204667.79988360405, 1057908.4133801907 204645.78843931854, 1058081.7595339715 204594.6503943354, 1058329.071892485 204522.7178851217, 1058636.6042814106 204419.84409439564, 1058676.892880559 204406.3662942946, 1058683.6448574662 204381.6324031502, 1058747.8048967272 204146.59628535807, 1058821.3674797714 203897.88959240913, 1058895.297925979 203647.93934710324, 1058968.8377890736 203397.50030218065, 1059042.8238272667 203149.37747831643))"
