PULocationID,avg_tip_amount,avg_time_diff,OBJECTID,Shape_Leng,Shape_Area,zone,LocationID,borough,geometry
29,2.0,336.0,29,0.0714083127733,0.000201673837402,Brighton Beach,29,Brooklyn,"POLYGON ((995347.3233350515 151779.90164624155, 995636.4369371533 151622.740062356, 996100.6420011669 151691.09269678593, 996128.4109618068 151697.349676162, 996157.0723136365 151698.6224283129, 996185.2875433117 151694.84945742786, 996206.2356958687 151675.52537479997, 996224.4345122874 151657.94325256348, 996242.3971420825 151640.58472317457, 996261.753742069 151621.89018657804, 996344.8082989752 151557.76676364243, 996460.296815291 151586.024297446, 996551.9108926952 151610.9651403278, 996701.1033450514 151651.58530794084, 996925.6994417757 151711.88996431231, 996987.594497636 151721.053367123, 996993.6060975343 151676.18805983663, 996996.2733134031 151653.212567389, 997007.4347399771 151573.9704274088, 997016.3652810901 151506.20809920132, 997049.7379235476 151270.65414717793, 997072.5363120586 151225.40167945623, 997099.6621683985 151083.45309838653, 997210.925263539 150322.52318920195, 997278.3692639768 149858.783767879, 997295.0785514116 149744.18739832938, 997305.8067547679 149670.20787328482, 997341.1251218766 149453.68925984204, 997466.0987462103 148607.4112702161, 997484.9949154407 148503.7998610437, 997433.6271972954 148485.2984008938, 997373.7398071289 148481.49578857422, 997320.5064086765 148494.80419920385, 997274.0223999172 148508.46160887182, 997228.175842315 148509.92938233912, 997194.5151977539 148510.7514038086, 997160.4790038913 148511.5816040188, 997100.4791870266 148511.80798339844, 997090.174194321 148508.30920410156, 997070.4996337742 148502.40899656713, 997047.0607910305 148491.9884033203, 997030.5745849758 148500.50799562037, 997025.8215942681 148490.05139160156, 997020.1180420071 148434.91680908203, 997005.8591918796 148430.16400147974, 996999.2048340142 148440.62060546875, 997001.106201157 148508.11279296875, 996991.8432006836 148524.87939454615, 996918.4042358547 148538.5317993313, 996720.2731934041 148538.5317993313, 996713.0758056492 148538.5317993313, 996558.1286010593 148522.37139894068, 996415.5361938477 148499.88439939916, 996377.5151977539 148478.6439819485, 996370.8612060547 148466.28680419922, 996391.3215942234 148343.0355834961, 996387.0212402344 148330.35119628906, 996377.5151977539 148329.40063476562, 996365.1575928032 148338.9067993015, 996342.3497924805 148453.94903565943, 996315.7264404297 148465.33599852026, 996139.8663940579 148471.0396118015, 995933.2976074368 148455.68939207494, 995797.0095825344 148435.2232055813, 995736.8135986179 148421.6083984226, 995672.173034668 148399.74481199682, 995649.3590088189 148383.58459472656, 995646.8403930813 148368.02081301808, 995656.0130005032 148208.67498777807, 995643.6553955078 148195.36700437963, 995632.8483886719 148203.13641358912, 995619.8904418796 148346.51141355932, 995613.2362060249 148353.16540527344, 995531.1642505229 148370.72007779777, 995523.7385546714 148831.90577200055, 995074.928932175 148794.6650904268, 994567.1936001331 148759.40267567337, 994053.260873884 148687.22768451273, 993485.9130448103 148705.33127751946, 993259.9061651379 148722.95601214468, 993234.7816814929 148782.02380815148, 993194.1978586018 148773.54632151127, 993152.0293339342 148770.65269318223, 993109.457222566 148773.6774470657, 993067.7252685428 148782.6210360378, 993028.0301131904 148797.13559286296, 992991.409318015 148816.5744395405, 992908.32237342 148853.97582826018, 992892.3577268422 148861.16119591892, 992908.0729013383 148888.3526983112, 992916.8134712577 148903.477110371, 992936.2816148251 148948.67708577216, 992950.3041362911 148995.85232034326, 992954.477496326 149019.9302175939, 992958.6502923667 149044.0084798634, 992987.6826734096 149218.75526295602, 992991.5669829398 149241.4759541899, 992993.6699880213 149254.35559241474, 993042.6629807353 149535.9391491711, 993126.6783472598 150018.8126898259, 993245.7067435533 150698.91624692082, 993250.3854900897 150725.62591147423, 993253.584232375 150744.05756619573, 993323.7414391339 151140.63789264858, 993391.503657639 151533.50472569466, 993396.1558755189 151560.4730848521, 993413.2327610254 151661.6933798641, 993438.5672450513 151809.19956956804, 993455.7817361504 151894.51096990705, 993462.17927064 151927.39154334366, 993467.9536699504 151956.85050578415, 993478.2011609226 152014.15361748636, 993482.4955138266 152039.44013620913, 993486.5540993214 152065.29418483377, 993491.1326999664 152094.6681765318, 993497.0777916163 152132.31578290462, 993522.9602826089 152253.185020864, 993526.9827157557 152278.94616098702, 993544.9678882957 152394.1034425795, 993555.4767307788 152461.39320921898, 993572.2581232637 152560.56929826736, 993592.3595631719 152683.1906349361, 993601.9881496131 152736.93484392762, 993651.8479260802 153017.5110334754, 993700.4143077284 153295.62364080548, 993745.0202701688 153551.06286039948, 993793.0122786611 153825.85937911272, 993841.7422999144 154101.27529211342, 993887.011536777 154361.74678497016, 993930.7283727378 154632.70778165758, 994016.5418564081 154645.51277533174, 994311.2526671439 154689.44663476944, 994571.1404905766 154727.03838546574, 995170.4537084997 154813.81672549248, 995186.0539915115 154546.08030740917, 995200.5520864278 154297.88874602318, 995216.1230925173 154032.47931541502, 995232.070873186 153766.85986733437, 995246.7887228429 153515.67591509223, 995262.89754197 153250.43039295077, 995272.031435445 152962.04854674637, 995271.893531248 152933.53785276413, 995266.2604976594 152876.9271839559, 995264.0328622758 152819.97486427426, 995265.2368940711 152762.99349570274, 995269.849701792 152706.2909231931, 995288.626044482 152420.88164947927, 995292.8550325781 152347.2071903348, 995293.8941212147 152334.3808672428, 995294.9776382893 152317.91459205747, 995296.1881402582 152292.16792082787, 995297.2283332348 152267.74185104668, 995299.9151602685 152233.38830547035, 995319.1476652622 151891.3813944012, 995331.4376792014 151830.34796442091, 995347.3233350515 151779.90164624155))"
65,4.06,1316.05,65,0.0446070683658,8.1803882541e-05,Downtown Brooklyn/MetroTech,65,Brooklyn,"POLYGON ((987819.9802388698 194536.76124230027, 987838.6312455386 194535.63493281603, 987875.9541588575 194536.43544344604, 987911.7832333595 194536.3169464916, 987910.5995742977 194453.24994538724, 987910.4618118256 194375.6746467203, 987907.5581378043 194331.465708822, 987905.9147017747 194281.6889102161, 987892.5288819373 194021.47933156788, 987869.2775153667 193844.61273378134, 987863.3489066511 193760.42983555794, 988087.6955388188 193751.3159276098, 988176.360168755 193743.7141507417, 988211.8193255216 193740.6762984544, 988250.4086959064 193739.87891209126, 988304.237206012 193737.52989543974, 988420.214566797 193739.15039497614, 988687.8127300292 193727.90687136352, 988922.595639348 193716.17795288563, 988949.6164647341 193714.82676655054, 988947.818477124 193685.00348508358, 988931.2441293448 193410.28334259987, 989165.3904914856 193397.30736267567, 989184.5737129897 193396.24449504912, 989210.7774752676 193394.7910567522, 989235.970977813 193393.78046409786, 989654.61494115 193375.54240436852, 989682.3184679747 193052.41336011887, 989684.2411838174 193031.55992896855, 989686.209491685 193010.20519082248, 989688.538724944 192988.13535484672, 989693.1518993229 192944.4671163559, 989696.9869635701 192913.30577473342, 989709.9398225546 192814.38519082963, 989722.8925095648 192715.46461720765, 989728.6929749846 192650.6356688887, 989735.0282377601 192588.91020308435, 989752.8597554713 192415.13452076912, 989758.5714640021 192374.2941135317, 989769.792009756 192333.85134986043, 989786.4390851259 192294.9148733467, 989808.1417136043 192258.54990948737, 989834.2569037974 192225.6922864765, 989863.9290113747 192197.05736364424, 989902.4589506686 192162.12928788364, 989902.4919568598 192162.09978486598, 989902.518030405 192162.0702802539, 989937.3343503177 192122.62808284163, 989937.3706865758 192122.58874376118, 989937.4031420946 192122.54284586012, 989967.7935909629 192079.14085279405, 989993.1148914546 192032.5990010798, 989993.141523838 192032.55273754895, 989993.1609460711 192032.50720097125, 990012.9575122297 191983.786832273, 990012.9838712662 191983.72417387366, 990013.0032983422 191983.65859915316, 990027.1046282351 191933.62931393087, 989764.8216536343 191946.52317893505, 989523.4670319855 191958.3962725699, 989388.0920819789 191965.0410478115, 989366.9979098439 191966.0767557174, 989309.9833338708 191968.1032357365, 989167.5211238414 191975.8673492968, 989144.5107575357 191976.9964952469, 989122.590222165 191978.07232517004, 989099.7650745362 191979.33598822355, 989091.8765648156 191756.46754054725, 989308.4445183873 191739.2267921865, 989299.8159940988 191400.48718771338, 989300.1737118661 191261.84244932234, 989224.4680933505 191140.5863995999, 989205.160659954 191109.66765148938, 989380.1367261112 190658.27007941902, 989387.2139660269 190637.42793238163, 989359.8915314227 190638.96656166017, 989029.0424483567 190657.58858513832, 988927.1330975145 190663.32369585335, 988824.4725451767 190664.553432405, 988764.7777226865 190664.9113303721, 988667.6423462033 190714.57341355085, 988567.2912797779 190768.87431916595, 988380.926694259 190866.8366585672, 988308.872794196 190905.24959638715, 988040.5633500516 191045.0711812824, 988003.6734552532 191064.41170482337, 987758.6414741576 191193.3684309721, 987520.3707695305 191320.59251400828, 987318.8750322908 191422.46222515404, 987292.283106178 191436.01921966672, 987271.2145359665 191446.7471833825, 987169.4428669214 191498.53509059548, 986838.3575799167 191571.97660051286, 986753.6074207574 191590.77549433708, 986787.2785574645 191681.6613215357, 986820.9497194886 191772.5468339771, 986860.0410991162 191897.76301154494, 986897.48683393 192017.7061379552, 986899.7353966385 192056.93264228106, 986838.3345597088 192326.73859223723, 986798.9449446052 192493.71027992666, 986702.5804180652 192919.72618862987, 986693.5890688747 192952.85704885423, 986688.4825795144 192978.49914380908, 986666.8651061952 193062.4428897351, 986643.5614840388 193217.4784898013, 986628.3450990766 193497.0052525252, 986625.3954657614 193679.48529797792, 986626.7728536725 193729.48603577912, 986629.6769836098 193779.42134477198, 986634.1053551435 193829.2445909828, 986640.0532497764 193878.90914058685, 986647.5153943598 193928.36908867955, 986656.4848523587 193977.5778017342, 986666.9533008635 194026.48973931372, 986678.9110308737 194075.05899688601, 986737.3309043497 194249.78578561544, 986789.4438388497 194407.9419837892, 986794.6699732542 194434.71967485547, 986796.0677906424 194473.8994794339, 986791.2121452093 194513.05312648416, 986780.2901058942 194550.70728963614, 986764.3486537337 194584.62437185645, 986781.536963135 194585.8874669522, 986916.2808685899 194578.2170766294, 986952.1007664055 194577.73793384433, 986985.9625220448 194574.87044158578, 987029.1283361018 194574.47676551342, 987097.7109090835 194573.30428108573, 987350.390778631 194564.9100945443, 987392.375687331 194562.39359939098, 987648.6447140723 194547.11131823063, 987804.8911808729 194537.67240391672, 987819.9802388698 194536.76124230027))"
191,2.46,783.0,191,0.130932637664,0.000688460603185,Queens Village,191,Queens,"POLYGON ((1059042.8238272667 203149.37747831643, 1059115.8683878332 202899.6336299181, 1059542.6126823276 203025.5028512627, 1059592.5930986106 202854.88972845674, 1059599.1514578164 202832.50467830896, 1059506.7698839307 202798.2037745118, 1059416.021821469 202758.88955146074, 1059327.3148290515 202714.686670959, 1059241.04195863 202665.7661602944, 1059186.8957612514 202631.10757815838, 1059157.5675611198 202612.33451993763, 1059077.2430457622 202554.64461904764, 1059000.379594341 202492.9748315215, 1059007.371277824 202470.12359823287, 1059186.934358567 201882.9104153067, 1059186.9016777873 201883.13993684947, 1059187.098420307 201882.45441746712, 1059187.1838836372 201882.15244194865, 1059187.3018672615 201881.73554757237, 1059187.4625533074 201881.16144040227, 1059187.711983353 201880.28533238173, 1059189.9332002103 201872.45097269118, 1059191.0387920886 201868.54667644203, 1059191.8753644675 201865.59735566378, 1059192.0065248609 201865.13460999727, 1059193.798068747 201858.80927473307, 1059238.3286394328 201701.66407465935, 1059322.5116178542 201404.5846746415, 1059417.7967480123 200955.22198221087, 1059493.2068317086 200599.60264208913, 1059497.865594253 200577.63077874482, 1059506.4712332785 200537.04706314206, 1059512.337522015 200508.3066908568, 1059831.4278173745 198944.70447550714, 1059833.7802716494 198936.62699340284, 1059881.936211437 198683.08404117823, 1059939.4100506455 198349.42346397042, 1059943.2878183573 198326.91698603332, 1059945.0989414752 198307.32377025485, 1059963.9047695696 198065.51000972092, 1059965.3580061495 198058.86286222935, 1059923.7373614013 197883.91913221776, 1059949.6857364923 197173.67442132533, 1059970.0758414567 196536.55286762118, 1059988.218895778 196028.55865828693, 1060005.7352767438 195538.07396312058, 1059905.4762989432 195533.01814724505, 1059872.9502753615 195531.17789690197, 1059843.3176106364 195529.4978928566, 1059731.1951621175 195523.13661694527, 1059009.720510602 195549.28475868702, 1058470.3316423 195569.91772307456, 1058431.0927811265 195571.38086652756, 1058191.9494518638 195580.2951311022, 1057929.6733850688 195590.07170143723, 1057928.9448518902 195570.65244056284, 1057919.545116976 195319.92156037688, 1057380.0878865868 195339.7311052531, 1056840.3512316197 195359.37363612652, 1056140.0246868283 195387.41465990245, 1056124.64098081 195388.03148508072, 1056195.890679419 195646.10860733688, 1056199.6307623237 195662.85707566142, 1056186.4056946486 195666.3974584043, 1056147.0158830136 195674.56317159534, 1056091.8555330187 195680.0587438494, 1056036.1108963639 195679.6815122962, 1055980.7203227729 195673.39198994637, 1055926.6130040586 195661.34156395495, 1055874.6543399394 195643.87816420197, 1055542.749015838 195530.26601862907, 1055422.719469428 195487.9626802355, 1055269.1273259372 195433.33663371205, 1055193.618880108 195407.98292142153, 1054947.1989551038 195325.72192403674, 1054702.1272507906 195240.84051546454, 1054955.9029061198 194503.78477153182, 1054710.3884089142 194418.620775342, 1054464.4308728725 194334.28392651677, 1054216.4523413032 194248.92982020974, 1054199.9727882743 194243.2574454397, 1054287.059080407 193990.62282417715, 1054369.3621313125 193750.0399147719, 1054454.7194880098 193505.24352951348, 1054545.7202131748 193241.1560640931, 1054632.977096349 192994.4111996293, 1054614.3681861758 192987.51478399336, 1054282.259333104 192865.33331125975, 1054199.897273779 192835.2645650208, 1054046.1771140844 192779.70018681884, 1053953.8444735855 192745.7406282872, 1053772.7689851522 193273.25251705945, 1053517.7398553044 194007.74594181776, 1053763.5859410465 194092.32861733437, 1053675.3247823715 194342.54186183214, 1053594.2949190885 194579.07031099498, 1053507.7694135308 194828.8891169876, 1053421.1227117628 195079.63002561033, 1053338.038731277 195319.76405091584, 1053251.9924022555 195570.4300661683, 1053167.671945691 195811.00677105784, 1053081.5956880301 196059.17511847615, 1052996.113632843 196307.36077180505, 1053419.6757169962 196453.7840900272, 1053433.7767466158 196458.67277760804, 1053348.845835492 196706.87082394958, 1053226.359108597 197065.29556457698, 1053174.3843116462 197226.23356112838, 1053050.0634953827 197617.24641554058, 1052877.4786821753 198160.93951895833, 1052674.8807593882 198793.79933452606, 1052565.4880325943 199134.91430979967, 1052556.6754760593 199163.60797426105, 1052528.2144806832 199255.89114911854, 1052443.998681277 199441.56028670073, 1052433.5328962803 199457.0652796775, 1052425.8621091247 199466.9375383854, 1052251.673081383 199759.8667035997, 1051920.725646451 200337.7165660411, 1051539.6600592136 201007.01312346756, 1051552.517629847 201014.34887734056, 1051781.7197277844 201145.08382475376, 1052007.7231749147 201273.6460687071, 1052233.6742933542 201401.7300926894, 1052460.1963028312 201531.88068392873, 1052680.9077109694 201657.51715897024, 1052901.9636390805 201784.61650539935, 1052862.724741906 201865.1213748008, 1052817.9577850103 201943.04762113094, 1052767.934932068 202017.8346067071, 1052713.0074966997 202088.96272353828, 1052653.584834516 202155.9675411731, 1052346.5185539871 202528.5948688835, 1052264.0515511036 202627.51820480824, 1052185.0914811343 202722.2359458357, 1052031.9619093835 202908.0688495636, 1051945.8600000888 203012.55704565346, 1052149.2717060745 203186.2211317271, 1052167.6342966408 203202.42188417912, 1052134.8522311598 203322.7103457302, 1052090.6921583563 203429.3607058972, 1052024.8689860702 203551.84029679, 1051973.2121260464 203624.33055056632, 1051932.11792776 203664.598926574, 1051871.7949867398 203723.71027365327, 1051683.111024037 203936.81361748278, 1051686.4311916232 203954.90757112205, 1051703.3572732806 203961.40327318013, 1051726.6279821098 203970.3368792981, 1051844.6921580285 204028.77849461138, 1052080.0361492336 204133.33553370833, 1052316.298859641 204253.0267096758, 1052415.232491985 204311.19597417116, 1052486.5133798718 204353.10717520118, 1052535.212530464 204381.7407246828, 1052718.046584785 204495.88074970245, 1052821.9342072904 204570.2667926848, 1052925.818707034 204644.65036055446, 1053030.020968765 204722.97006872296, 1053244.269365847 204902.53667970002, 1053315.2798944265 204967.3496902138, 1053405.8734576553 205050.03965100646, 1053591.876850307 205242.0109654963, 1053768.123114735 205443.74285574257, 1054109.9860704392 205846.26511649787, 1054230.7767070085 205988.64995741844, 1054276.5343023092 206042.5902105868, 1054355.5168067217 206135.690966025, 1054444.9887268394 206239.2371288985, 1054447.396752581 206198.15390570462, 1054451.616034925 206141.9929062128, 1054458.6663667262 206048.1837488711, 1054463.5648320913 205998.0198149532, 1054473.7714458108 205948.09238649905, 1054481.5141698718 205923.66987489164, 1054489.2535941303 205899.2437131256, 1054509.7919110209 205852.29838368297, 1054535.0114590079 205808.01386624575, 1054564.3782039434 205767.05280713737, 1054769.7353801578 205569.71373602748, 1054804.4402466565 205562.89953237772, 1054955.2205584943 205514.22175967693, 1055153.05159989 205456.3808722794, 1055170.741750434 205451.02620856464, 1055206.178097412 205440.304332003, 1055242.631430477 205429.27470509708, 1055246.2698254883 205428.17558702826, 1055267.017816335 205421.8961508721, 1055639.4416811168 205310.65259432793, 1055670.9474685192 205301.54840548337, 1055755.4321913272 205277.13248950243, 1056086.6653449386 205181.4105733335, 1056198.8762090653 205148.59913735092, 1056399.7419445515 205089.86218890548, 1056574.9353378862 205038.63253857195, 1056754.5051107705 204983.38296367228, 1056821.1681930125 204964.11510835588, 1057100.3541303724 204882.58251830935, 1057330.6523530036 204815.38159939647, 1057571.9738357514 204743.22916394472, 1057701.727425754 204705.94243873656, 1057834.6143143177 204667.79988360405, 1057908.4133801907 204645.78843931854, 1058081.7595339715 204594.6503943354, 1058329.071892485 204522.7178851217, 1058636.6042814106 204419.84409439564, 1058676.892880559 204406.3662942946, 1058683.6448574662 204381.6324031502, 1058747.8048967272 204146.59628535807, 1058821.3674797714 203897.88959240913, 1058895.297925979 203647.93934710324, 1058968.8377890736 203397.50030218065, 1059042.8238272667 203149.37747831643))"
