month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
11-2019,15.546470588235298,12.117647058823529,1.4817647058823529,18.0,695.9411764705883,13.512608976810407
10-2019,15.300885526089557,12.313881399169258,1.2295156331389026,491722.0,1216.2157226236427,11.48327235134104
9-2019,8.986666666666666,7.5,0.52,3.0,504.3333333333333,10.362109074725897
