month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
7-2022,18.072699357529743,14.150616024187451,1.8407949735450089,67692.0,1159.3726001511716,12.679345649954413
8-2022,16.724999999999998,14.5,0.6125,4.0,1101.0,15.043746806346576
