month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
1-2022,15.956515281029775,12.445562710125943,1.5593484908921966,66886.0,1134.8924535111212,12.221948455753772
12-2021,16.853333333333335,12.666666666666666,1.0533333333333335,11.0,28198.0,13.789424238922562
