month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
4-2022,17.293722703979828,13.445531679220197,1.7992664092664572,81739.0,1106.315431356415,11.913797424281642
3-2022,8.165,6.625,0.365,4.0,297.5,15.083269287443645
5-2022,16.978275862068966,12.086206896551724,1.6420689655172414,29.0,884.1034482758621,10.712347055655028
