month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
2-2022,16.45150416008615,12.804291583579722,1.6624819500791153,74422.0,1187.414941896445,11.748094105418629
1-2022,11.253157894736844,10.052631578947368,0.07157894736842106,19.0,677.0526315789474,11.232662526917064
