month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
5-2021,18.566324480770835,15.088933861082724,1.3851183180115867,59358.0,1398.3371850527749,12.321097142902925
6-2021,21.3,19.5,0.0,1.0,1360.0,12.33529411764706
4-2021,19.966666666666665,18.333333333333332,0.3333333333333333,4.0,1015.6666666666666,15.17958816387033
