month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
12-2022,17.67571428571429,12.642857142857142,2.5007142857142854,14.0,890.5,11.201465913093974
11-2022,17.76037053868118,13.851251349048555,1.8611848906561106,69629.0,1273.4205244722143,11.69525118098633
10-2022,15.893333333333333,13.0,1.135,6.0,1016.1666666666666,10.081598280631654
