month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
1-2023,21.11417476048935,15.872989428476975,2.100692434754023,80239.0,1081.6346052196895,11.778968922784657
12-2022,26.200000000000003,20.75,0.0,2.0,1470.5,18.26372766401461
2-2023,33.96,28.0,5.66,2.0,1830.0,9.00983606557377
