month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
7-2022,25.2375,19.0,3.5625,4.0,1027.75,17.632964208384468
6-2022,18.126218637100184,14.148665154188722,1.8976126375935196,77320.0,1218.158457272498,11.817843398189344
5-2022,8.966666666666667,7.833333333333333,0.0,3.0,1781.3333333333333,5.0207661831199415
