month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
6-2023,12.1975,8.675,2.2725,17,483.75,16.418731405841644
4-2023,11.1,8.6,0.0,1,463.0,6.920086393088552
5-2023,23.09933296184622,17.402590468074116,2.3705303526944577,77912,1199.9122361347843,11.553267599791559
