month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
11-2020,23.05,17.0,2.0,1.0,1009.0,18.12487611496531
1-2021,9.3,8.0,0.0,1.0,510.0,11.223529411764707
12-2020,17.591125135483544,14.244738981213873,1.4020046062138851,56395.0,1282.5509393063585,12.48821271244443
