month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
2-2022,15.830000000000004,13.956521739130435,0.5408695652173914,23.0,1019.0,11.302569965222062
4-2022,11.3,11.0,0.0,1.0,827.0,12.362756952841595
3-2022,16.910602015316073,13.175620274263204,1.713282824456445,86466.0,1195.8056216380028,11.828886419745881
