month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
11-2021,10.965,9.125,0.54,8.0,481.5,15.816643809211858
12-2021,19.084644048724527,15.557492222144013,1.4857226719223184,90455.0,1441.031435207996,12.340623659899943
