month_year,avg_total_amount,avg_fare_amount,avg_tip_amount,total_passenger_count,avg_time_diff,avg_speed
3-2020,9.8,7.5,1.0,1.0,408.0,14.382352941176471
4-2020,16.645247944721447,13.68085403183488,1.109175704040582,25682.0,1017.0930995277243,15.96936471947387
2-2020,11.29,9.5,0.615,4.0,659.75,11.265278240773654
