RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.32,1393.43,1.42
4.0,92.02,3772.34,11.05
3.0,86.29,2277.14,8.53
2.0,65.2,2274.35,8.65
6.0,6.3,112.5,0.0
5.0,24.02,2305.28,1.77
