RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,14.94,1255.64,0.92
4.0,71.63,2384.28,2.78
3.0,78.9,2578.4,9.53
2.0,62.69,2953.73,6.47
5.0,29.7,2135.59,0.12
