RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.2,1168.52,1.26
4.0,63.56,1775.13,4.14
3.0,68.1,1406.0,7.29
2.0,61.94,1601.68,5.46
5.0,19.46,1547.47,0.95
