RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
5,30.13,1118.34,2.18
1,20.89,1034.55,2.1
3,97.87,1744.27,12.05
2,87.9,4114.85,10.35
4,90.68,1800.33,5.86
99,29.82,8532.2,0.0
