RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.77,1288.86,1.09
4.0,74.33,2822.59,4.73
3.0,90.2,3809.35,10.56
2.0,64.74,3249.42,6.74
5.0,21.8,1521.41,1.14
