RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.53,1002.81,1.11
4.0,31.83,892.67,1.95
3.0,20.3,10.0,0.0
2.0,57.33,607.45,4.93
5.0,18.94,1633.8,0.85
