RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.3,651.0,0.0
5,19.82,1700.64,0.9
1,14.27,1186.79,1.14
3,89.0,3107.87,9.64
2,62.13,2597.62,5.83
4,71.12,2892.99,5.0
