RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.2,1320.11,1.36
4.0,78.79,4002.77,7.67
3.0,58.12,1305.77,3.59
2.0,54.46,1344.3,3.82
5.0,21.14,1765.94,0.94
