RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.39,579.09,0.0
5,17.41,1824.61,0.67
1,13.6,1192.93,1.11
3,83.65,2595.93,9.23
2,62.3,2619.71,6.57
4,65.91,2589.92,4.35
