RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,14.96,1204.77,1.21
4.0,72.85,3875.48,3.57
3.0,86.95,2371.59,9.75
2.0,65.54,2725.62,7.47
6.0,3.3,181.33,0.0
5.0,24.31,1534.18,1.39
