RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.37,1021.48,1.12
4.0,77.67,1768.27,2.45
3.0,68.37,1718.11,3.2
2.0,58.09,419.8,3.12
5.0,17.3,1135.88,0.95
