RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.5,288.8,0.0
5,20.51,1718.45,1.02
1,16.09,1347.87,1.01
3,86.41,3123.02,8.4
2,61.79,2858.24,6.37
4,71.69,3317.28,3.82
