RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.8,1279.31,1.09
4.0,71.45,3114.53,4.87
3.0,87.14,2911.78,8.15
2.0,64.32,3185.72,6.72
6.0,3.3,179.67,0.0
5.0,20.91,1767.06,1.12
