RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.3,16.0,0.0
5,17.04,1763.52,0.6
1,14.77,1247.63,1.01
3,83.36,2665.2,8.8
2,63.58,2862.88,7.07
4,68.61,3493.66,4.18
