RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.19,1280.5,0.0
5,19.76,1777.74,0.92
1,14.23,1204.84,1.18
3,86.43,2925.53,9.81
2,62.07,2497.9,6.01
4,70.58,2625.67,4.69
