RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.3,516.67,0.0
5,17.41,1647.39,0.65
1,14.01,1171.39,1.03
3,79.76,2027.87,8.52
2,62.09,2280.39,6.22
4,63.42,2692.59,4.08
