RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.27,1474.89,1.4
4.0,73.4,2378.9,4.35
3.0,74.59,3035.8,7.0
2.0,64.77,3449.06,6.93
5.0,21.49,1481.11,1.02
