RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.51,1255.47,1.31
4.0,86.56,2247.26,4.31
3.0,68.45,1670.94,5.52
2.0,63.66,1679.06,6.18
5.0,21.02,1763.79,0.85
