RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.85,1165.96,1.64
4.0,88.52,3514.33,5.02
3.0,81.11,1829.5,9.07
2.0,63.05,2250.41,7.54
6.0,3.3,15.0,0.0
5.0,27.43,1634.01,1.7
