RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.21,1397.35,1.03
4.0,69.87,3307.0,4.53
3.0,87.67,2884.53,9.28
2.0,62.89,2911.25,6.22
6.0,4.8,11.5,0.0
5.0,27.36,2063.32,0.26
