RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.62,1616.83,1.5
4.0,88.97,4215.49,3.81
3.0,83.19,2517.26,8.28
2.0,63.1,3836.57,7.4
5.0,27.77,1940.87,1.55
