RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.8,176.0,0.0
5,17.75,1670.64,0.74
1,15.34,1309.99,1.02
3,87.4,2721.18,8.45
2,63.03,2645.62,6.56
4,69.13,3121.7,3.46
