RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.22,1178.26,1.67
4.0,79.2,3992.44,4.19
3.0,91.58,2466.58,10.78
2.0,67.78,2594.45,8.54
5.0,28.78,1450.58,1.9
