RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.3,95.5,0.0
5,17.28,1603.67,0.67
1,13.85,1219.29,1.03
3,73.94,2753.59,7.57
2,60.05,2308.07,6.1
4,63.12,2599.77,3.4
