RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,2.93,1235.0,0.0
5,19.19,1901.05,0.86
1,14.12,1227.92,1.19
3,83.35,2999.26,8.98
2,62.25,3035.18,6.36
4,72.45,3018.68,4.92
