RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.16,1406.95,1.02
4.0,69.03,2477.9,4.19
3.0,86.83,2796.15,8.87
2.0,62.1,3173.79,6.72
6.0,3.3,23.0,0.0
5.0,27.73,2101.09,0.21
