RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,4.3,450.0,0.0
5,16.32,1829.25,0.68
1,13.62,1195.14,1.14
3,74.64,2484.15,7.62
2,61.16,1984.31,6.08
4,62.39,2631.68,4.57
