RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.42,1116.02,1.55
4.0,104.28,4039.44,3.35
3.0,65.92,2913.91,5.6
2.0,65.65,2650.7,6.54
5.0,25.08,1521.07,1.55
