RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.04,1222.56,1.27
4.0,61.92,1905.0,4.63
3.0,59.54,1062.5,9.7
2.0,55.66,1372.51,3.63
5.0,19.24,1322.34,0.82
