RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,19.48,1576.59,1.56
4.0,96.87,4109.07,5.4
3.0,93.2,6329.41,9.09
2.0,63.37,3689.17,7.29
6.0,6.3,163.0,0.0
5.0,34.9,1860.75,3.05
