RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,14.63,1083.98,1.16
4.0,59.4,2990.68,3.5
3.0,83.49,1839.2,9.37
2.0,62.94,2883.95,6.28
6.0,3.3,581.0,0.0
5.0,19.02,1491.14,0.94
