RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,14.59,1167.94,1.19
4.0,71.18,2911.25,4.17
3.0,92.41,3602.89,11.18
2.0,64.05,3052.57,7.03
6.0,3.8,470.0,0.0
5.0,22.38,1644.07,1.24
