RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.49,1333.39,0.98
4.0,71.18,3039.75,3.92
3.0,89.66,2447.44,9.0
2.0,63.91,3558.33,7.1
6.0,2.2,62.17,0.0
5.0,29.11,2193.32,0.17
