RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.3,231.0,0.0
5,19.17,1673.23,0.76
1,13.94,1260.45,1.04
3,84.32,2783.62,8.66
2,63.79,3055.15,7.1
4,69.97,3571.79,3.79
