RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
5,48.05,1478.57,3.84
1,22.51,1178.54,2.27
3,97.24,3254.05,7.97
2,86.07,2346.81,9.45
4,115.95,5310.22,8.79
99,39.67,3279.0,0.0
