RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.9,1324.47,1.41
4.0,65.32,2065.41,4.52
3.0,76.68,1504.5,5.5
2.0,60.83,2789.05,3.89
5.0,17.16,1426.5,0.98
