RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,20.68,1063.79,2.07
4.0,110.63,4296.17,4.99
3.0,107.34,6441.89,9.13
2.0,86.17,2190.63,9.85
99.0,26.76,11077.9,0.0
5.0,33.6,1694.47,2.6
