RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.93,424.67,0.0
5,18.83,1919.15,0.84
1,13.89,1216.86,1.16
3,82.79,2470.41,9.01
2,61.39,2744.41,5.8
4,70.01,2434.78,5.39
