RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.3,729.0,0.0
5,19.61,1558.59,0.96
1,15.95,1360.53,1.01
3,88.31,3117.16,9.59
2,63.77,3176.15,6.75
4,73.33,3480.15,4.22
