RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.42,1385.47,1.38
4.0,80.12,4574.03,6.97
3.0,68.87,1360.3,8.23
2.0,64.12,2892.32,6.9
5.0,17.87,1636.48,0.82
