RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
5,37.25,1328.86,2.87
1,22.38,1184.02,2.32
3,130.34,2729.05,13.43
2,86.79,3554.2,10.22
4,114.29,5027.0,6.98
99,32.03,8672.67,0.0
