RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.82,984.46,2.43
4.0,87.52,2636.46,8.8
3.0,96.13,2835.21,11.78
2.0,70.1,3209.02,8.95
99.0,34.88,2324.47,0.0
6.0,6.46,751.43,1.71
5.0,86.99,1942.04,9.9
