RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,6.57,311.3,2.0
5,84.44,1983.79,8.7
1,14.07,854.82,1.6
3,92.02,2395.55,10.54
2,65.2,2693.27,7.52
4,76.27,2331.65,7.09
99,13.23,1483.5,2.18
