RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.58,785.01,1.87
4.0,75.4,2200.51,5.98
3.0,88.52,2666.49,8.01
2.0,66.63,2206.22,8.1
99.0,17.79,611.47,0.0
6.0,3.3,140.0,0.0
5.0,59.88,1561.91,5.02
