RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,5.05,600.0,0.49
5,103.83,1996.52,9.98
1,24.87,925.39,3.09
3,119.15,2519.82,13.09
2,89.54,2901.51,10.57
4,125.73,2554.99,11.04
99,36.1,2353.09,0.0
